cast_id,cast_name,gender,order0,order1,order2,order3,order4,order_score,movie_count,movie_id
1458152,Leia Freitas,0,0,0,0,0,0,0,1,211954
1458153,Ángela Moreno,0,0,0,0,0,0,0,1,211954
1246103,Alessandra Rosaldo,0,0,0,0,0,0,0,1,211954
1459214,Roland Farmer,0,0,0,0,0,0,0,1,211954
1459215,J.B. Turner,0,0,0,0,0,0,0,1,211954
1459216,Jan Esparza,0,0,0,0,0,0,0,1,211954
1459218,Sebastian Mitre,0,0,0,0,0,0,0,1,211954
1233729,Arap Bethke,0,0,0,0,0,0,0,1,211954
1459233,Magda B. de Kneip,0,0,0,0,0,0,0,1,211954
1459234,Ivan Salazar,0,0,0,0,0,0,0,1,211954
1114254,Richie Mestre,0,0,0,0,0,0,0,1,211954
1303791,Rodrigo Massa,0,0,0,0,0,0,0,1,211954
1363268,Rosa Gloria Chagoyán,1,0,0,0,0,0,0,1,211954
1790409,Georgica Pettus,0,0,0,0,0,0,0,1,82990
1485380,Alisha Boe,1,0,0,0,0,0,0,1,82990
1424716,Brendon Eggertsen,0,0,0,0,0,0,0,1,82990
141382,William Juan Prieto,0,0,0,0,0,0,0,2,82990_41436
156785,Sara Mornell,1,0,0,0,0,0,0,1,82990
5795,Leon Askin,2,0,0,0,0,0,0,1,29912
12282,Michael Rennie,0,0,0,0,0,0,0,1,29912
10925,Torin Thatcher,2,0,0,0,0,0,0,1,29912
1221701,Franklin Ruehl,0,0,0,0,0,0,0,1,211954
1459197,Katia Kossiak,0,0,0,0,0,0,0,1,211954
1459194,Alejandra Bogue,0,0,0,0,0,0,0,1,211954
1458709,Danny Lopez,0,0,0,0,0,0,0,1,211954
1458154,Gilda Gentile,0,0,0,0,0,0,0,1,211954
1458155,Nancy Taira,0,0,0,0,0,0,0,1,211954
1458158,Sammy Pérez,0,0,0,0,0,0,0,1,211954
1383942,Gregg Lucas,2,0,0,0,0,0,0,1,211954
1458162,Migael Penix,0,0,0,0,0,0,0,1,211954
1058176,Alenka Ríos,0,0,0,0,0,0,0,1,211954
1458167,Camila Gallegos,0,0,0,0,0,0,0,1,211954
1458169,Matilda Gallegos,0,0,0,0,0,0,0,1,211954
1458710,Eduardo Gleason,0,0,0,0,0,0,0,1,211954
1459190,Michelle Marie Benoit,0,0,0,0,0,0,0,1,211954
1087382,Javier De la Vega,0,0,0,0,0,0,0,1,211954
1376390,Jake Koenig,0,0,0,0,0,0,0,1,211954
1262022,Margarita Wynne,1,0,0,0,0,0,0,1,211954
1276161,Melissa Temme,0,0,0,0,0,0,0,1,211954
1458737,Laura Krystine,0,0,0,0,0,0,0,1,211954
1250862,Francisco Avendaño,0,0,0,0,0,0,0,1,211954
1423494,Pamela Reiter,0,0,0,0,0,0,0,1,211954
1459186,Nicolás del Campo,0,0,0,0,0,0,0,1,211954
222641,Jeana Zettler,1,0,0,0,0,0,0,1,55567
222639,Pilar Martin,0,0,0,0,0,0,0,1,55567
101850,Rick Dean,2,0,0,0,0,0,0,1,25066
86562,JoBe Cerny,0,0,0,0,0,0,0,1,20794
86564,Teri Cotruzzola,0,0,0,0,0,0,0,1,20794
86566,Preston Maybank,2,0,0,0,0,0,0,1,20794
86567,Sally Kao,0,0,0,0,0,0,0,1,20794
86568,Quincy Wong,0,0,0,0,0,0,0,1,20794
86569,George Lugg,0,0,0,0,0,0,0,1,20794
86570,Tyler Rostenkowski,0,0,0,0,0,0,0,1,20794
86572,Karol Kent,0,0,0,0,0,0,0,1,20794
86574,Mary Ann Childers,0,0,0,0,0,0,0,1,20794
86575,James Chisem,0,0,0,0,0,0,0,1,20794
86577,Eric Lane,0,0,0,0,0,0,0,1,20794
86578,Roy Hytower,0,0,0,0,0,0,0,1,20794
86580,Len Bajenski,0,0,0,0,0,0,0,1,20794
86582,Mindy Bell,0,0,0,0,0,0,0,1,20794
86584,Ed Cray,0,0,0,0,0,0,0,1,20794
86585,Christopher Glasgow,0,0,0,0,0,0,0,1,20794
86586,Marcello Robinson,2,0,0,0,0,0,0,1,20794
8259,Emilio Fernández,2,0,0,0,0,0,0,2,576_11577
2755,Albert Dekker,2,0,0,0,0,0,0,2,576_33667
176445,Paul Harper,2,0,0,0,0,0,0,1,576
86563,Yasen Peyankov,2,0,0,0,0,0,0,1,20794
87460,Simone-Elise Girard,0,0,0,0,0,0,0,1,13537
22767,Alfonso Aráu,2,0,0,0,0,0,0,1,576
168241,Michele Scarabelli,1,0,0,0,0,0,0,1,13537
1397453,Taylor Bagley,0,0,0,0,0,0,0,1,231576
1397454,Jennifer Terry,0,0,0,0,0,0,0,1,231576
1397455,Jackie Johnson,1,0,0,0,0,0,0,1,231576
945426,Silvia Curiel,1,0,0,0,0,0,0,1,231576
1397469,Charlie,0,0,0,0,0,0,0,1,231576
1477443,Andrew Anderson,2,0,0,0,0,0,0,1,231576
138000,Christopher Durang,0,0,0,0,0,0,0,1,16172
138769,Alex Draper,0,0,0,0,0,0,0,1,16172
932214,Drew Nieporent,0,0,0,0,0,0,0,1,16172
151207,Andrew McFarlane,2,0,0,0,0,0,0,1,16172
1522002,Steven Skybell,0,0,0,0,0,0,0,1,16172
126686,Michael Aronov,2,0,0,0,0,0,0,1,13403
5900,Maurice Dean Wint,2,0,0,0,0,0,0,2,13403_431
1860495,Ben Mayer-Goodman,0,0,0,0,0,0,0,1,13403
1573359,Richard Velton,0,0,0,0,0,0,0,1,347764
1573360,Hugh Westbourne,0,0,0,0,0,0,0,1,347764
1059001,Rachel Alig,0,0,0,0,0,0,0,1,347764
1654871,Deana Ricks,1,0,0,0,0,0,0,1,347764
16544,Ted Kotcheff,2,0,0,0,0,0,0,1,13537
31321,Jorge Russek,2,0,0,0,0,0,0,2,576_11577
160598,Bill Hart,2,0,0,0,0,0,0,1,576
222638,Devon Jordan,0,0,0,0,0,0,0,1,55567
209585,Jack Williams,2,0,0,0,0,0,0,2,576_11697
1340888,Shannon Briggs,0,0,0,0,0,0,0,1,13990
135180,Robert Lang,2,0,0,0,0,0,0,2,11583_712
1821,Michael Elphick,2,0,0,0,0,0,0,2,11583_1955
1217868,Wayne Sleep,0,0,0,0,0,0,0,1,11583
1250653,Gabrielle Lloyd,0,0,0,0,0,0,0,1,11583
218186,John Bett,2,0,0,0,0,0,0,1,11583
90740,Janine Duvitski,1,0,0,0,0,0,0,1,11583
40958,Peter Butterworth,2,0,0,0,0,0,0,1,11583
1398814,Hubert Rees,2,0,0,0,0,0,0,1,11583
134690,Brian de Salvo,0,0,0,0,0,0,0,1,11583
193595,Donald Churchill,2,0,0,0,0,0,0,1,11583
51316,Joe Cahill,2,0,0,0,0,0,0,1,11583
139911,Cecil Nash,0,0,0,0,0,0,0,1,11583
157831,Ruby Milton,0,0,0,0,0,0,0,1,18602
195260,Linda McGuire,0,0,0,0,0,0,0,1,18602
40658,Raife Patrick Burchell,0,0,0,0,0,0,0,1,18602
3081,Des Hamilton,0,0,0,0,0,0,0,1,18602
1328640,Paul Goodman,0,0,0,0,0,0,0,1,27549
1232373,Mark Roberts,2,0,0,0,0,0,0,1,27549
121234,Joe Yrigoyen,0,0,0,0,0,0,0,1,576
953975,Matthew Peckinpah,2,0,0,0,0,0,0,1,576
30848,Rayford Barnes,0,0,0,0,0,0,0,2,576_1688
91203,Robert 'Buzz' Henry,2,0,0,0,0,0,0,1,576
950225,Stephen Ferry,2,0,0,0,0,0,0,1,576
990426,Sonia Amelio,1,0,0,0,0,0,0,1,576
107285,Chano Urueta,0,0,0,0,0,0,0,1,576
233128,Elsa Cárdenas,0,0,0,0,0,0,0,1,576
544591,Aurora Clavel,1,0,0,0,0,0,0,2,576_11577
19448,Enrique Lucero,2,0,0,0,0,0,0,1,576
553157,Elizabeth Dupeyrón,1,0,0,0,0,0,0,2,576_11577
103565,José Chávez,2,0,0,0,0,0,0,1,576
1715664,René Dupeyrón,0,0,0,0,0,0,0,1,576
564929,Pedro Galván,0,0,0,0,0,0,0,1,576
1509586,Graciela Doring,1,0,0,0,0,0,0,1,576
557983,Fernando Wagner,2,0,0,0,0,0,0,1,576
174426,Ivan J. Rado,2,0,0,0,0,0,0,1,576
30308,Margarito Luna,0,0,0,0,0,0,0,1,576
553168,Lilia Castillo,0,0,0,0,0,0,0,1,576
1391093,Archie Butler,0,0,0,0,0,0,0,1,576
1788495,Tap Canutt,0,0,0,0,0,0,0,1,576
70987,Gordon T. Dawson,0,0,0,0,0,0,0,1,576
1400372,Mickey Gilbert,0,0,0,0,0,0,0,1,576
1397448,Cody Sullivan,0,0,0,0,0,0,0,1,231576
1397412,Mark Thudium,0,0,0,0,0,0,0,1,231576
1230842,Leslie David Baker,2,0,0,0,0,0,0,1,231576
1762963,Wendy Foxworth,0,0,0,0,0,0,0,1,11361
1107034,Karen Alston,1,0,0,0,0,0,0,2,11361_11357
1107848,Max Robinson,2,0,0,0,0,0,0,1,11361
1467970,Richard Robichaux,0,0,0,0,0,0,0,2,92591_85350
464188,Juli Erickson,1,0,0,0,0,0,0,1,92591
1467916,Mika Odom,0,0,0,0,0,0,0,2,92591_85350
1559749,Jacqui Bloom,0,0,0,0,0,0,0,1,92591
1041561,Veronica Orosco,0,0,0,0,0,0,0,1,92591
1559744,Valerie Frazee,0,0,0,0,0,0,0,1,92591
72580,David Leary,2,0,0,0,0,0,0,1,12509
16430,Robert Knott,2,0,0,0,0,0,0,1,12509
163773,Stephanie Seymour,1,0,0,0,0,0,0,1,12509
87125,Sada Thompson,1,0,0,0,0,0,0,1,12509
145610,Eulala Scheel,1,0,0,0,0,0,0,1,12509
1802700,Kenny Scharf,0,0,0,0,0,0,0,1,12509
1802701,Tom McGuinness,0,0,0,0,0,0,0,1,12509
1802703,Cassandra Clewicki,1,0,0,0,0,0,0,1,12509
1159841,Eduardo Machado,0,0,0,0,0,0,0,1,12509
1802705,Moss Roberts,0,0,0,0,0,0,0,1,12509
1362876,Isabelle Townsend,1,0,0,0,0,0,0,1,12509
1762965,Frankie Como,0,0,0,0,0,0,0,1,11361
1228823,Matthew Walker,2,0,0,0,0,0,0,1,11361
87951,Alexander Chaplin,2,0,0,0,0,0,0,1,231576
1762960,Jonathan Chapin,0,0,0,0,0,0,0,1,11361
1113754,Moon Jones,0,0,0,0,0,0,0,1,25066
1403421,Dawn Gilliam,1,0,0,0,0,0,0,1,25066
143161,April Barnett,0,0,0,0,0,0,0,1,25066
57777,Darin Scott,2,0,0,0,0,0,0,1,25066
139941,Lira Angel,0,0,0,0,0,0,0,1,25066
1850356,Tuck John Porter,0,0,0,0,0,0,0,1,25066
1850357,Tuck John Porter,0,0,0,0,0,0,0,1,25066
35014,Abby Mukiibi Nkaaga,0,0,0,0,0,0,0,1,1523
35015,Adam Kotz,2,0,0,0,0,0,0,1,1523
35018,Barbara Rafferty,1,0,0,0,0,0,0,1,1523
35017,David Ashton,0,0,0,0,0,0,0,1,1523
1033153,Sarah Nagayi,0,0,0,0,0,0,0,1,1523
962605,Stephen Rwangyezi,2,0,0,0,0,0,0,1,1523
984315,Sam Okelo,0,0,0,0,0,0,0,1,1523
1296173,Dick Stockley,0,0,0,0,0,0,0,1,1523
565241,Martina Amati,1,0,0,0,0,0,0,1,1523
1719834,Chris Wilson,2,0,0,0,0,0,0,1,1523
1762957,Jeffrey Landman,0,0,0,0,0,0,0,1,11361
1414791,Tamara Glynn,0,0,0,0,0,0,0,1,11361
1802707,Jennifer Piech,1,0,0,0,0,0,0,1,12509
60632,Rebecca Wisocky,1,0,0,0,0,0,0,1,12509
1802712,Tony Palazzolo,0,0,0,0,0,0,0,1,12509
1336806,Claire Beckman,1,0,0,0,0,0,0,1,12509
17238,Leslie Hayman,0,0,0,0,0,0,0,1,1443
1239453,"Noah ""40"" Shebib",0,0,0,0,0,0,0,1,1443
17240,Anthony DeSimone,2,0,0,0,0,0,0,1,1443
17241,Lee Kagan,0,0,0,0,0,0,0,1,1443
110548,Kristin Fairlie,1,0,0,0,0,0,0,1,1443
1232002,Fred Feast,0,0,0,0,0,0,0,1,8545
1715223,Graham Turner,0,0,0,0,0,0,0,1,8545
1715225,Dick Van Winkle,0,0,0,0,0,0,0,1,8545
1379142,Karen Gregory,0,0,0,0,0,0,0,1,8545
1715226,James Welsh,0,0,0,0,0,0,0,1,8545
109379,Howard Grace,0,0,0,0,0,0,0,1,8545
61257,Slade Pearce,2,0,0,0,0,0,0,1,19556
147382,Eve Mauro,1,0,0,0,0,0,0,1,19556
205177,Remy Thorne,0,0,0,0,0,0,0,2,19556_45649
445926,Windell Middlebrooks,2,0,0,0,0,0,0,2,19556_291362
1223684,Lindsay Schoneweis,1,0,0,0,0,0,0,1,19556
64236,David Wells,2,0,0,0,0,0,0,2,19556_28260
1214290,Tanjareen Martin,1,0,0,0,0,0,0,1,19556
1667644,Lyndsay Haldorson,1,0,0,0,0,0,0,1,19556
1560908,Todd Voltz,0,0,0,0,0,0,0,2,13991_7553
1560892,Marissa D'Onofrio,0,0,0,0,0,0,0,1,13991
1231373,Camille Mana,1,0,0,0,0,0,0,1,13991
164077,Sally Murphy,1,0,0,0,0,0,0,2,12509_15582
1802716,Stephen Beach,0,0,0,0,0,0,0,1,12509
1389805,Jill Jackson,1,0,0,0,0,0,0,1,12509
1802722,Sondra Jablonski,1,0,0,0,0,0,0,1,12509
1802723,Julie Anna Rose,1,0,0,0,0,0,0,1,12509
1802724,Kyle Timothy Smith,0,0,0,0,0,0,0,1,12509
1802725,April Petroski,1,0,0,0,0,0,0,1,12509
1802726,Nicholas Petroski,0,0,0,0,0,0,0,1,12509
1802727,Noah Petroski,0,0,0,0,0,0,0,1,12509
1100321,Bob L. Harris,0,0,0,0,0,0,0,1,12509
1560897,Nathalie Walker,0,0,0,0,0,0,0,1,13991
1802728,John Madigan,0,0,0,0,0,0,0,1,12509
1802730,Matthew Hart Landfield,0,0,0,0,0,0,0,1,12509
1802731,John Nesci,0,0,0,0,0,0,0,1,12509
179274,Gianpaolo Venuta,0,0,0,0,0,0,0,1,83686
550520,Keeva Lynk,0,0,0,0,0,0,0,1,83686
1513815,Carrie Baker Reynolds,0,0,0,0,0,0,0,1,28053
1513816,Hope Glendon-Ross,1,0,0,0,0,0,0,1,28053
87908,Mark O'Halloran,0,0,0,0,0,0,0,1,67913
1766029,David Carrera,0,0,0,0,0,0,0,1,27549
1849159,Larry Dobkin,0,0,0,0,0,0,0,1,27549
1849161,Jim Eagle,0,0,0,0,0,0,0,1,27549
211266,Ben Ramakers,0,0,0,0,0,0,0,1,16564
1125647,Jens Roth,0,0,0,0,0,0,0,1,16564
1125648,Peter Eberst,0,0,0,0,0,0,0,1,16564
1380651,Sabina Gadecki,1,0,0,0,0,0,0,1,168027
1237618,Leonard Robinson,0,0,0,0,0,0,0,1,168027
1523211,Carol Herman,1,0,0,0,0,0,0,1,168027
1655,Albert Rémy,0,0,0,0,0,0,0,1,3482
32112,Charles Millot,2,0,0,0,0,0,0,1,3482
5764,Jean-Pierre Zola,2,0,0,0,0,0,0,1,3482
41716,Paul Bonifas,2,0,0,0,0,0,0,1,3482
948462,Jean Bouchaud,0,0,0,0,0,0,0,1,3482
31779,Donald O'Brien,2,0,0,0,0,0,0,1,3482
22623,Arthur Brauss,2,0,0,0,0,0,0,1,3482
33793,Jean-Claude Bercq,0,0,0,0,0,0,0,1,3482
13696,Howard Vernon,2,0,0,0,0,0,0,1,3482
1004175,Louis Falavigna,0,0,0,0,0,0,0,1,3482
143534,Richard Bailey,0,0,0,0,0,0,0,1,3482
1162643,Christian Fuin,0,0,0,0,0,0,0,1,3482
1162644,Helmo Kindermann,0,0,0,0,0,0,0,1,3482
48417,Roger Lumont,2,0,0,0,0,0,0,1,3482
236904,Tibo Vandenborre,0,0,0,0,0,0,0,1,16564
43646,Tygo Gernandt,2,0,0,0,0,0,0,1,16564
12488,Reiner Schwarz,0,0,0,0,0,0,0,1,837
211203,Ad van Kempen,2,0,0,0,0,0,0,1,16564
12716,Leslie Carlson,2,0,0,0,0,0,0,2,837_850
189644,Harvey Chao,2,0,0,0,0,0,0,1,837
1722163,David Tsubouchi,0,0,0,0,0,0,0,1,837
1722164,Bob Church,0,0,0,0,0,0,0,1,837
1722165,Franciszka Hedland,0,0,0,0,0,0,0,1,837
17524,Federico D'Anna,2,0,0,0,0,0,0,1,1555
17525,Barnaby Metschurat,2,0,0,0,0,0,0,2,1555_323677
17526,Christian Pagh,2,0,0,0,0,0,0,1,1555
17528,Javier Coromina,2,0,0,0,0,0,0,2,1555_8329
17529,Jacno,0,0,0,0,0,0,0,1,1555
19996,Kevin Bishop,2,0,0,0,0,0,0,1,1555
400612,Xavier de Guillebon,2,0,0,0,0,0,0,1,1555
72673,Irene Montalà,1,0,0,0,0,0,0,1,1555
1320851,Olivier Raynal,0,0,0,0,0,0,0,1,1555
72674,Paulina Gálvez,0,0,0,0,0,0,0,1,1555
17520,Cédric Klapisch,2,0,0,0,0,0,0,1,1555
43716,Anneke Blok,0,0,0,0,0,0,0,1,16564
968345,Mees Peijnenburg,2,0,0,0,0,0,0,1,16564
1125646,Jesse van Driel,0,0,0,0,0,0,0,1,16564
27443,Gérard Buhr,2,0,0,0,0,0,0,1,3482
1162645,Christian Rémy,0,0,0,0,0,0,0,1,3482
94387,Tanapol Chuksrida,2,0,0,0,0,0,0,2,135595_192141
985070,Damian de Montemas,2,0,0,0,0,0,0,1,8982
76683,Tondy Gallant,0,0,0,0,0,0,0,1,14351
76684,Dana Gamarra,0,0,0,0,0,0,0,1,14351
76685,Nicholas Harvell,0,0,0,0,0,0,0,1,14351
76691,Michael Kimbrew,0,0,0,0,0,0,0,1,14351
76692,Michael Lamone Bivins,0,0,0,0,0,0,0,1,14351
76694,Kristine Mansour,0,0,0,0,0,0,0,1,14351
76695,Jason Martin,0,0,0,0,0,0,0,1,14351
76702,Margaret Scott,0,0,0,0,0,0,0,1,14351
76703,Tamer Werfali,0,0,0,0,0,0,0,1,14351
302415,Eva Marcille,1,0,0,0,0,0,0,1,14351
35819,Johnny Lever,2,0,0,0,0,0,0,2,147767_56666
111092,Alejandro Casaseca,0,0,0,0,0,0,0,1,10664
1367762,Akemi Goto,1,0,0,0,0,0,0,2,10664_8329
1224566,Jonathan D. Mellor,2,0,0,0,0,0,0,1,10664
1065175,Carlos Olalla,0,0,0,0,0,0,0,1,10664
54526,Paco Plaza,2,0,0,0,0,0,0,1,10664
222635,London Clark,0,0,0,0,0,0,0,1,55567
222636,Erika Corvette,0,0,0,0,0,0,0,1,55567
222637,Ashley Cutrona,0,0,0,0,0,0,0,1,55567
76682,Rian English,0,0,0,0,0,0,0,1,14351
76681,Dave Daniels,0,0,0,0,0,0,0,1,14351
76680,Allan Cunningham,0,0,0,0,0,0,0,1,14351
558280,Eliot Asinof,0,0,0,0,0,0,0,1,57022
1051833,David Asavanond,0,0,0,0,0,0,0,1,8982
937889,David Artus,0,0,0,0,0,0,0,1,89861
937890,Kevin Furlong,0,0,0,0,0,0,0,1,89861
184892,Nicholas Selby,2,0,0,0,0,0,0,1,89861
1213693,John Boswall,0,0,0,0,0,0,0,1,89861
1227682,Pooja Shah,1,0,0,0,0,0,0,1,455
62230,Shobu Kapoor,1,0,0,0,0,0,0,2,455_31163
1554266,Alex Lewis,2,0,0,0,0,0,0,1,57022
558281,Amanda Wing,0,0,0,0,0,0,0,1,57022
76679,James Cowans,0,0,0,0,0,0,0,1,14351
558282,Kyle Meenan,0,0,0,0,0,0,0,1,57022
76671,Philip Champion,2,0,0,0,0,0,0,1,14351
76672,Alecia Jai Fears,1,0,0,0,0,0,0,1,14351
76673,William L. Johnson,0,0,0,0,0,0,0,1,14351
76675,Gavin J. Behrman,0,0,0,0,0,0,0,1,14351
76676,Shelli Boone,0,0,0,0,0,0,0,1,14351
76677,Linda Boston,0,0,0,0,0,0,0,2,14351_270303
76678,Marvin Collins,0,0,0,0,0,0,0,1,14351
12490,Lally Cadeau,1,0,0,0,0,0,0,1,837
12486,Lynne Gorman,0,0,0,0,0,0,0,1,837
1840745,Gordon Greene,2,0,0,0,0,0,0,1,27549
1408759,Ding Xiao-Hui,0,0,0,0,0,0,0,1,58882
1624312,Shen Dan-Ping,0,0,0,0,0,0,0,1,58882
52881,Christine Renee Ward,1,0,0,0,0,0,0,2,7547_12498
52883,Pat Corley,2,0,0,0,0,0,0,1,7547
52884,Wally Welch,2,0,0,0,0,0,0,2,7547_98549
52887,Nancy Ellen Mills,1,0,0,0,0,0,0,1,7547
1310611,Ann Marie Hall,1,0,0,0,0,0,0,1,7547
52879,Jason T. Davis,0,0,0,0,0,0,0,1,7547
52880,Richard Lee Crow,0,0,0,0,0,0,0,1,7547
24529,Chuck Borden,2,0,0,0,0,0,0,1,7547
1452763,Peter McNamara,0,0,0,0,0,0,0,2,35944_25719
63006,Ram John Holder,2,0,0,0,0,0,0,2,35944_11240
98104,Julian Barratt,0,0,0,0,0,0,0,1,35944
1637459,Desmond McNamara,0,0,0,0,0,0,0,1,35944
1365470,Annette Bentley,0,0,0,0,0,0,0,1,35944
1877383,William Howe,0,0,0,0,0,0,0,1,35944
1877385,Ofo Uhiara,0,0,0,0,0,0,0,1,35944
1335212,Brian Abbott,0,0,0,0,0,0,0,1,35944
25166,Dora Doll,1,0,0,0,0,0,0,1,42222
545336,Elisabeth Mortensen,0,0,0,0,0,0,0,1,42222
1624311,Zhang Li-Qiu,0,0,0,0,0,0,0,1,58882
103648,Lu Yi-Ching,1,0,0,0,0,0,0,1,58882
12485,Jack Creley,2,0,0,0,0,0,0,2,837_935
555366,Lu Zhong,0,0,0,0,0,0,0,1,58882
1214190,Lawrence Mandley,0,0,0,0,0,0,0,1,27549
140077,Vic Trevino,2,0,0,0,0,0,0,1,27549
1720933,Rex Pierson,2,0,0,0,0,0,0,1,27549
30032,Dan Woren,2,0,0,0,0,0,0,1,27549
1654126,Stacy Earl,1,0,0,0,0,0,0,1,59728
74131,Anessa Ramsey,1,0,0,0,0,0,0,1,59728
1654131,Sammy Nagi Njuguna,2,0,0,0,0,0,0,1,59728
1654133,Stefan Guy,2,0,0,0,0,0,0,1,59728
1654134,Micah Andrews,2,0,0,0,0,0,0,1,59728
1654135,Mandy Manis,1,0,0,0,0,0,0,1,59728
1654136,Josh Smith,2,0,0,0,0,0,0,1,59728
1157292,Miles Robbins,0,0,0,0,0,0,0,1,32395
1157294,Colby Minifie,0,0,0,0,0,0,0,1,32395
1139048,Coco Chiang Yi,0,0,0,0,0,0,0,1,58882
1624301,Fang Zhoubo,0,0,0,0,0,0,0,1,58882
1380450,Hu Qing-Yun,0,0,0,0,0,0,0,1,58882
1380451,Cao Shi-Ping,0,0,0,0,0,0,0,1,58882
1380452,Zhang Ruijia,0,0,0,0,0,0,0,1,58882
1344897,Sun Feihu,0,0,0,0,0,0,0,1,58882
46098,Cathleen Nesbitt,1,0,0,0,0,0,0,2,42222_5854
1470687,Susan Jones,1,0,0,0,0,0,0,1,42222
39952,Maurice Denham,2,0,0,0,0,0,0,1,42222
104897,Allison Graham,1,0,0,0,0,0,0,1,97614
228179,J.P. O'Shaughnessy,2,0,0,0,0,0,0,1,58626
104645,David Andriole,2,0,0,0,0,0,0,1,58626
228180,Daniel Brockley,2,0,0,0,0,0,0,1,58626
39822,Rich Cowan,0,0,0,0,0,0,0,1,58626
63424,David E. Ornston,2,0,0,0,0,0,0,1,58626
221090,Poppy Miller,1,0,0,0,0,0,0,1,183894
24613,Jamie Glover,2,0,0,0,0,0,0,1,183894
42663,Robert Bathurst,2,0,0,0,0,0,0,2,183894_512
1495446,Amy Loughton,0,0,0,0,0,0,0,1,183894
1416326,Nathaniel Gleed,0,0,0,0,0,0,0,1,183894
1222342,Valerie Lilley,0,0,0,0,0,0,0,1,183894
1494840,Joshua Jones,0,0,0,0,0,0,0,1,183894
1320744,Liza Sadovy,0,0,0,0,0,0,0,1,183894
1609919,Sarah Ovens,0,0,0,0,0,0,0,1,183894
1609920,Lyla Barrett-Rye,0,0,0,0,0,0,0,1,183894
1609921,Teddy Bunn,0,0,0,0,0,0,0,1,183894
1417041,Susie Trayling,0,0,0,0,0,0,0,1,183894
1609922,Sarah Gower,0,0,0,0,0,0,0,1,183894
1609923,Claire Gower,0,0,0,0,0,0,0,1,183894
228178,Brandon O'Neill,2,0,0,0,0,0,0,1,58626
211742,Drew Waters,2,0,0,0,0,0,0,3,58626_98549_176124
126670,Niamh Shaw,1,0,0,0,0,0,0,1,37206
59618,Anie Pascale,1,0,0,0,0,0,0,1,97614
564389,John Robinson,2,0,0,0,0,0,0,1,97614
1207358,Job Daniel,0,0,0,0,0,0,0,1,97614
198708,Jocelyne Zucco,0,0,0,0,0,0,0,1,97614
1159002,Tom Jackson,2,0,0,0,0,0,0,1,97614
1207360,Tomomi Morimoto,0,0,0,0,0,0,0,1,97614
930327,Nobuya Shimamoto,0,0,0,0,0,0,0,1,97614
1207361,Cheryl Diabo,0,0,0,0,0,0,0,1,97614
1207362,André Kasper Kolstad,0,0,0,0,0,0,0,1,97614
1207363,Andrew Johnston,0,0,0,0,0,0,0,1,97614
1207372,Benoit Priest,2,0,0,0,0,0,0,1,97614
1207364,Sarah Booth,0,0,0,0,0,0,0,1,97614
1207365,Teale Hansen,0,0,0,0,0,0,0,1,97614
1207367,Warona Setshwaelo,0,0,0,0,0,0,0,1,97614
1207368,Teale Bishopric,0,0,0,0,0,0,0,1,97614
179267,Catherine Colvey,0,0,0,0,0,0,0,1,97614
1207369,Dennis Lafond,0,0,0,0,0,0,0,1,97614
1207370,Kevin Desfosses,0,0,0,0,0,0,0,1,97614
1207371,David Goff,0,0,0,0,0,0,0,1,97614
62918,Ben Ratner,2,0,0,0,0,0,0,1,10923
1457021,Antonius Charles,0,0,0,0,0,0,0,1,239566
1558846,Lisa Bostnar,1,0,0,0,0,0,0,1,769
62597,Peter MacKenzie,2,0,0,0,0,0,0,5,22897_109410_238603_57214_9357
1570273,Jaiden Hidalgo,0,0,0,0,0,0,0,1,157350
10627,Eva Mattes,1,0,0,0,0,0,0,1,853
12764,Gabriel Thomson,2,0,0,0,0,0,0,1,853
12765,Alexander Schwan,2,0,0,0,0,0,0,1,853
12767,Gennadi Vengerov,0,0,0,0,0,0,0,2,853_1698
12768,Dan van Husen,0,0,0,0,0,0,0,2,853_16564
1445335,Mikhail Matveev,0,0,0,0,0,0,0,1,853
131725,William Lucking,2,0,0,0,0,0,0,5,10159_167_8987_77866_10388
1815341,Stuart F. Wilson,2,0,0,0,0,0,0,1,10159
179882,Toby Holguin,0,0,0,0,0,0,0,1,10159
1562258,Paul S. Power,0,0,0,0,0,0,0,1,10159
1815342,Chuck Norman,0,0,0,0,0,0,0,1,10159
159482,John Duff,2,0,0,0,0,0,0,3,10159_13836_109513
1815343,Price Jackson,0,0,0,0,0,0,0,1,10159
1815344,Anthony Diaz-Perez,0,0,0,0,0,0,0,1,10159
58119,Austin O'Brien,2,0,0,0,0,0,0,2,9593_10163
44051,Leeza Gibbons,1,0,0,0,0,0,0,1,9593
3172,Michael V. Gazzo,2,0,0,0,0,0,0,3,9593_240_654
19856,Navia Nguyen,0,0,0,0,0,0,0,2,1904_8488
19857,Kaori Momoi,1,0,0,0,0,0,0,1,1904
19858,Zoe Weizenbaum,1,0,0,0,0,0,0,1,1904
1557161,Yasmine Aker,0,0,0,0,0,0,0,1,157350
132221,Janet Ulrich Brooks,0,0,0,0,0,0,0,1,157350
1456341,Parker Mack,0,0,0,0,0,0,0,2,157350_14624
1212249,Tim Conlon,0,0,0,0,0,0,0,1,298
1223878,Emily Kinney,1,0,0,0,0,0,0,1,22897
6321,Valente Rodriguez,2,0,0,0,0,0,0,6,22897_8914_20943_9702_228203_19913
1100549,Marina Squerciati,1,0,0,0,0,0,0,3,22897_169917_121986
130513,Geneva Carr,1,0,0,0,0,0,0,2,22897_320146
